Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648641032326,65,100,89,31,75,46,97,65,537
1648641032334,62,106,86,29,72,48,99,62,545
1648641032341,66,112,86,36,72,44,97,66,538
1648641032351,59,88,78,31,70,45,95,65,542
1648641032359,56,105,83,30,69,43,97,65,538
1648641032367,66,103,81,30,71,47,94,64,539
1648641032375,63,107,81,33,65,47,101,70,545
1648641032384,58,104,81,37,71,48,98,67,544
1648641032392,64,101,86,37,73,47,93,64,540
1648641032400,63,113,86,35,70,42,94,63,543
1648641032408,60,102,81,29,74,47,99,67,544
1648641032418,59,104,87,37,73,48,95,59,545
1648641032427,63,102,84,34,70,49,96,66,544
1648641032437,58,109,82,31,70,48,94,62,541
1648641032445,65,106,83,37,72,45,93,63,544
1648641032452,56,102,82,34,73,47,98,63,541
1648641032462,58,110,81,36,78,46,97,65,540
1648641032470,58,103,79,33,74,49,99,63,543
1648641032477,59,106,83,35,72,46,99,65,543
1648641032485,58,104,82,31,68,46,90,64,538
1648641032493,64,100,86,35,71,50,95,65,542
1648641032502,65,100,83,32,73,46,95,66,545
1648641032509,57,105,85,29,68,48,97,63,543
1648641032517,60,103,85,33,71,48,97,68,543
1648641032525,59,104,87,35,64,49,97,67,544
1648641032533,62,110,80,31,70,44,92,62,540
1648641032540,60,103,79,33,67,44,90,64,542
1648641032552,62,108,86,30,72,49,100,65,548
1648641032560,61,103,85,34,69,47,94,64,543
1648641032568,55,107,85,26,71,48,96,63,543
1648641032576,63,102,82,35,71,46,97,63,543
1648641032585,63,108,81,33,69,44,93,65,538
1648641032593,62,101,79,33,69,45,95,65,542
1648641032601,59,105,83,31,68,47,97,67,540
1648641032610,63,99,86,35,70,46,92,66,544
1648641032619,60,102,87,31,61,44,97,63,543
1648641032629,72,103,88,28,70,45,93,67,540
1648641032641,63,105,82,34,70,49,94,62,539
1648641032649,61,109,82,35,71,50,95,67,542
1648641032657,66,102,81,33,68,47,99,64,543
1648641032664,59,98,83,33,75,45,91,65,543
1648641032672,63,100,81,34,74,42,96,67,545
1648641032681,59,106,83,33,72,48,95,62,545
1648641032689,58,102,86,29,68,47,91,62,540
1648641032697,56,107,79,30,71,48,101,70,540
1648641032706,59,101,82,38,70,48,88,65,543
1648641032713,60,105,83,28,66,46,98,67,546
1648641032721,68,105,81,35,77,48,92,62,542
1648641032731,61,106,84,33,67,41,94,64,546
1648641032739,63,100,85,29,73,54,95,66,543
1648641032746,60,106,86,33,71,45,98,62,541
1648641032754,62,106,86,32,68,44,97,62,543
1648641032762,61,103,84,35,70,49,98,67,544
1648641032770,56,104,79,31,67,47,93,65,540
1648641032777,60,101,82,35,69,46,98,64,540
1648641032785,77,95,88,40,64,48,104,68,551
1648641032793,52,114,84,40,64,57,93,58,555
1648641032801,48,115,76,39,65,54,96,76,539
1648641032809,55,113,88,29,82,52,89,77,539
1648641032817,53,118,72,42,65,57,87,71,543
1648641032824,59,106,83,33,71,50,97,66,540
1648641032832,60,104,82,31,72,44,93,64,543
1648641032840,64,106,84,32,73,46,89,66,540
1648641032848,61,101,92,27,66,44,100,59,545
1648641032857,59,102,83,31,72,45,96,72,545
1648641032864,57,103,84,32,72,49,101,65,540
1648641032872,58,102,82,32,71,47,95,62,541
1648641032880,58,104,84,32,72,49,95,62,539
1648641032888,58,104,83,27,70,42,98,66,538
1648641032895,58,107,85,35,69,47,96,62,547
1648641032903,63,102,82,32,75,46,101,61,541
1648641032911,55,105,82,33,73,45,93,61,541
1648641032919,68,102,84,34,65,47,99,64,545
1648641032926,58,109,79,42,76,45,94,76,545
1648641032934,49,116,90,23,74,49,88,70,549
1648641032942,53,116,85,45,73,41,105,70,546
1648641032951,64,111,87,31,75,46,111,57,559
1648641032960,79,94,97,29,73,57,98,73,559
1648641032967,57,112,86,25,81,44,98,66,536
1648641032980,58,104,83,33,72,48,98,61,547
1648641032988,59,102,79,32,71,45,93,66,542
1648641032995,62,103,81,37,72,45,95,70,546
1648641033003,61,109,84,36,71,51,100,68,547
1648641033011,56,103,80,32,62,47,96,62,542
1648641033018,59,105,84,26,65,46,95,67,547
1648641033026,58,106,86,29,71,48,97,64,541
1648641033034,64,103,81,36,72,48,94,73,539
1648641033042,61,109,96,27,75,41,108,64,554
1648641033050,62,100,90,25,80,52,85,70,542
1648641033058,69,98,74,38,59,53,88,71,549
1648641033065,49,120,72,45,64,54,93,77,532
1648641033073,73,119,79,36,75,38,101,63,537
1648641033081,71,92,97,27,61,43,102,70,547
1648641033089,65,114,86,27,81,37,109,59,558
1648641033098,57,102,84,35,72,48,93,65,545
1648641033106,60,101,85,33,74,50,97,63,541
1648641033157,62,109,80,33,74,49,92,66,544
1648641033165,60,104,82,32,71,48,93,64,540
1648641033173,56,100,84,29,71,44,95,62,546
1648641033181,58,107,73,32,66,48,96,64,545
1648641033189,64,107,78,32,69,46,99,65,541
1648641033197,59,106,86,31,71,45,97,64,538
1648641033206,57,100,84,34,70,46,95,63,538
1648641033214,65,103,82,30,65,45,94,63,544
1648641033222,62,103,84,38,74,45,98,67,539
1648641033229,58,104,83,32,70,45,96,64,542
1648641033240,62,101,84,31,69,49,91,63,544
1648641033248,56,105,84,35,73,48,96,68,545
1648641033255,61,105,80,36,68,43,96,65,541
1648641033263,59,99,82,28,63,45,94,70,546
1648641033273,62,105,83,33,68,43,92,66,543
1648641033281,60,102,82,34,68,47,91,65,537
1648641033289,63,105,80,32,72,49,94,59,542
1648641033297,62,102,83,28,69,43,94,68,544
1648641033305,63,100,82,38,66,48,91,60,540
1648641033314,61,103,82,27,68,45,95,64,547
1648641033322,60,103,84,30,69,45,94,62,544
1648641033330,54,102,83,33,73,49,92,67,541
1648641033340,67,102,87,31,70,48,83,63,540
1648641033348,59,104,81,33,70,49,91,61,544
1648641033355,63,103,86,30,70,46,95,64,549
1648641033363,66,97,81,30,65,50,95,63,547
1648641033371,62,104,82,41,70,50,98,65,539
1648641033380,59,105,86,32,67,45,92,63,546
1648641033388,66,101,83,30,66,41,92,60,539
1648641033395,59,106,83,31,72,45,92,64,542
1648641033403,57,104,79,32,72,46,95,62,541
1648641033411,55,107,87,33,72,50,95,61,541
1648641033418,62,103,82,37,71,41,91,66,541
1648641033426,61,103,81,27,71,44,96,64,538
1648641033434,61,110,86,31,74,50,95,66,531
1648641033443,67,105,86,31,64,50,97,68,544
1648641033452,60,104,79,33,67,44,96,64,539
1648641033460,62,104,84,30,71,44,93,63,543
1648641033468,57,106,80,27,67,44,94,65,541
1648641033476,60,104,82,34,71,49,94,62,540
1648641033485,60,100,82,32,70,49,95,65,540
1648641033493,58,106,82,33,71,46,94,59,540
1648641033501,62,101,81,27,67,48,94,66,541
1648641033508,63,103,89,32,69,43,93,66,540
1648641033518,60,102,83,32,68,44,94,66,541
1648641033526,56,98,79,32,70,46,95,69,546
1648641033534,62,103,82,33,70,46,96,67,544
1648641033543,58,103,82,34,68,46,94,61,538
1648641033553,60,98,80,31,69,51,94,63,541
1648641033561,56,98,81,33,75,47,92,61,544
1648641033568,57,106,84,28,70,46,95,65,543
1648641033576,58,103,84,31,68,48,91,66,538
1648641033586,57,102,81,33,69,47,96,65,544
1648641033594,61,101,83,30,70,48,95,66,540
1648641033601,55,103,81,35,70,43,95,66,544
1648641033611,66,106,79,34,69,47,93,63,543
1648641033620,59,105,82,32,72,44,92,59,543
1648641033627,60,103,86,34,71,46,91,62,538
1648641033637,60,101,85,35,75,43,93,66,542
1648641033645,66,101,82,34,71,46,96,65,544
1648641033653,60,102,83,33,65,48,90,67,546
1648641033660,58,103,83,34,67,45,98,67,546
1648641033668,62,107,83,34,63,48,95,65,539
1648641033676,56,103,79,29,72,42,95,64,544
1648641033684,65,104,79,28,63,46,92,66,541
1648641033691,62,105,86,34,72,46,93,65,547
1648641033699,55,100,81,31,71,48,89,68,545
1648641033708,61,97,80,32,74,48,93,69,545
1648641033716,56,97,80,31,71,46,90,63,544
1648641033724,63,99,81,33,68,45,94,66,540
1648641033732,63,106,84,32,69,48,94,61,542
1648641033740,58,100,80,26,68,49,94,61,540
1648641033747,60,106,83,34,68,44,93,62,542
1648641033756,56,102,84,32,74,47,95,69,545
1648641033764,61,101,80,32,68,49,95,63,541
1648641033772,61,103,85,32,71,43,95,66,548
1648641033780,58,99,85,27,64,45,97,63,544
1648641033791,64,104,82,33,67,42,94,63,541
1648641033800,61,107,82,31,66,44,95,59,544
1648641033807,58,103,85,35,72,49,88,62,546
1648641033815,61,102,81,34,70,43,93,61,541
1648641033823,56,101,84,32,74,46,92,62,542
1648641033831,65,104,85,34,68,47,93,60,540
1648641033838,60,99,80,32,68,43,98,66,540
1648641033846,54,101,86,31,69,41,96,60,559
1648641033854,62,111,84,38,75,36,104,62,549
1648641033862,79,93,97,30,72,37,106,58,551
1648641033870,66,95,97,24,84,45,96,65,533
1648641033878,61,94,89,31,70,47,88,77,538
1648641033885,43,114,75,38,73,46,99,74,542
1648641033893,58,99,84,23,77,54,90,72,554
1648641033901,50,111,82,38,67,48,106,55,555
1648641033910,62,102,86,29,68,44,92,69,546
1648641033920,60,104,86,35,67,43,93,67,547
1648641033928,59,108,81,34,71,48,93,61,544
1648641033936,61,103,83,34,73,49,95,63,542
1648641033944,58,103,83,32,70,47,96,62,543
1648641033954,64,107,82,33,68,49,94,65,541
1648641033962,62,109,86,35,72,46,95,65,542
1648641033971,45,123,74,42,68,59,96,68,548
1648641033979,65,104,85,25,82,55,86,73,535
1648641033987,56,105,93,34,73,37,105,55,555
1648641033995,50,119,78,30,81,41,106,59,551
1648641034003,50,117,95,21,80,49,95,63,547
1648641034010,64,109,86,25,78,41,85,78,542
1648641034018,54,93,95,27,76,55,94,60,556
1648641034026,52,106,95,24,67,40,107,56,547
1648641034034,72,92,95,32,79,43,98,54,554
1648641034043,57,102,82,31,68,42,94,64,545
1648641034077,60,105,86,30,72,50,96,66,543
1648641034085,63,104,85,34,70,49,97,67,541
1648641034092,58,104,84,33,66,46,89,63,539
1648641034100,63,104,86,31,71,47,98,63,541
1648641034108,56,103,82,30,67,45,94,63,541
1648641034115,59,105,84,29,70,44,86,64,541
1648641034123,62,102,89,34,70,46,95,61,543
1648641034131,64,107,85,32,68,47,92,64,540
1648641034139,62,108,90,31,65,44,96,63,541
1648641034146,58,104,82,32,72,47,94,69,547
1648641034154,64,104,83,35,67,49,85,66,549
1648641034162,55,114,77,32,72,45,106,54,556
1648641034170,54,118,73,44,62,57,84,79,539
1648641034178,56,115,95,18,80,38,107,59,561
1648641034186,61,100,80,28,69,52,91,63,542
1648641034196,58,102,79,32,65,49,91,68,542
1648641034204,60,105,85,33,67,47,96,67,541
1648641034212,65,104,82,36,68,45,97,62,544
1648641034220,60,108,83,35,72,50,96,62,544
1648641034228,57,106,86,31,71,53,92,63,543
1648641034235,63,104,84,32,67,44,91,74,542
1648641034243,61,102,84,30,69,47,109,54,553
1648641034251,73,93,97,27,80,43,97,63,547
1648641034259,57,118,74,40,81,42,104,58,553
1648641034267,61,112,75,36,59,59,84,78,542
1648641034274,45,115,77,23,72,34,106,58,550
1648641034282,57,119,68,38,60,51,105,61,554
1648641034291,74,99,86,23,71,59,95,65,540
1648641034299,73,95,96,22,86,39,95,68,546
1648641034308,69,93,92,19,79,48,87,74,539
1648641034319,63,106,85,29,68,54,97,60,539
1648641034371,62,100,84,29,71,47,95,60,546
1648641034379,64,104,83,32,66,44,95,61,536
1648641034387,52,106,85,32,71,48,99,65,542
1648641034394,56,102,83,32,69,45,93,58,540
1648641034402,65,102,86,34,68,45,91,69,543
1648641034410,60,102,83,29,72,46,93,62,542
1648641034418,60,105,87,30,69,43,94,63,546
1648641034425,63,95,85,33,82,38,102,60,559
1648641034433,59,102,98,21,79,41,107,55,555
1648641034441,64,95,99,22,77,39,106,55,551
1648641034449,59,115,79,44,66,52,94,75,537
1648641034458,57,108,82,31,70,50,97,63,542
1648641034467,69,99,80,38,72,46,103,61,556
1648641034475,70,91,88,45,62,54,93,59,558
1648641034483,60,99,87,21,85,45,91,74,546
1648641034493,63,104,79,30,67,43,92,64,542
1648641034546,68,102,84,34,68,45,91,63,542
1648641034554,56,103,82,33,68,47,90,65,549
1648641034562,58,99,79,30,70,46,94,64,540
1648641034572,60,103,82,33,69,47,94,71,542
1648641034580,58,104,86,34,71,47,94,68,544
1648641034588,60,106,82,26,67,49,94,66,547
1648641034597,77,105,81,41,76,38,99,57,546
1648641034606,70,115,72,43,60,52,103,56,559
1648641034614,68,91,104,24,86,42,106,61,545
1648641034622,78,93,81,45,62,58,85,77,537
1648641034630,64,104,77,42,61,53,104,56,550
1648641034638,66,113,80,41,81,38,104,59,544
1648641034646,51,116,72,43,63,51,89,56,559
1648641034654,59,110,82,39,72,40,103,52,555
1648641034664,57,99,88,35,71,46,96,62,542
1648641034673,62,109,87,31,70,49,94,62,543
1648641034704,65,102,84,32,70,43,92,62,540
1648641034712,58,100,82,32,73,44,91,63,545
1648641034720,62,105,82,33,66,46,91,62,543
1648641034730,56,103,82,30,73,49,96,60,550
1648641034738,64,98,80,35,72,48,95,67,550
1648641034746,67,103,81,35,74,47,95,67,548
1648641034754,62,106,82,33,75,48,93,63,538
1648641034762,65,103,86,34,75,42,93,64,545
1648641034771,61,102,81,37,75,46,90,65,545
1648641034781,61,102,83,35,71,46,97,67,547
1648641034789,60,103,81,32,70,45,97,68,541
1648641034797,62,99,81,32,73,43,94,67,540
1648641034805,62,101,78,31,69,46,98,67,546
1648641034814,62,105,80,35,64,47,94,68,543
1648641034822,64,104,83,33,70,50,94,61,544
1648641034830,59,106,86,32,71,45,94,68,540
1648641034838,59,103,77,32,73,42,96,62,541
1648641034845,58,99,81,31,70,48,96,67,547
1648641034855,60,103,85,30,72,43,95,63,541
1648641034863,61,100,82,32,69,41,89,66,540
1648641034872,67,105,83,28,69,46,92,64,540
1648641034881,64,108,87,34,69,44,98,62,543
1648641034890,63,103,81,30,70,46,92,71,549
1648641034898,63,104,84,36,69,50,97,67,546
1648641034906,60,101,85,36,70,45,95,64,544
1648641034913,60,106,79,32,67,42,95,63,540
1648641034921,65,103,81,32,72,44,93,66,541
1648641034932,58,98,82,31,71,42,94,61,544
1648641034940,66,103,87,32,72,48,97,63,543
1648641034948,62,104,82,35,69,43,94,67,540
1648641034956,64,97,81,33,66,48,94,63,544
1648641034966,61,107,86,34,69,47,94,62,541
1648641034975,57,99,81,30,67,45,95,67,538
1648641034985,58,102,83,32,70,49,93,66,540
1648641034992,62,103,84,33,72,44,98,73,548
1648641035000,66,104,87,31,72,46,92,67,539
1648641035010,57,100,82,33,69,46,96,64,547
1648641035018,65,99,80,32,68,47,93,66,544
1648641035025,60,99,80,31,69,43,95,64,543
1648641035034,57,104,82,31,69,38,91,68,545
1648641035042,59,100,84,32,71,49,94,62,540
1648641035050,57,105,85,31,73,43,93,62,544
1648641035058,57,100,86,31,71,48,94,63,545
1648641035065,60,105,80,33,67,47,92,69,541
1648641035073,65,102,79,32,66,45,95,64,541
1648641035081,64,102,84,31,66,50,90,66,544
1648641035090,63,106,82,33,67,43,91,65,540
1648641035098,55,104,83,34,68,48,92,66,538
1648641035106,60,104,85,31,72,43,100,68,539
1648641035113,64,106,84,32,69,47,96,67,545
1648641035121,60,103,82,30,72,51,93,59,546
1648641035130,60,100,77,33,70,44,93,67,540
1648641035138,59,105,84,30,70,45,92,65,541
1648641035146,62,103,87,34,71,46,94,67,543
1648641035153,65,101,81,28,68,46,95,64,545
1648641035163,60,103,78,32,72,48,97,64,542
1648641035171,57,104,84,33,74,47,91,61,545
1648641035179,59,99,81,30,66,47,101,68,543
1648641035187,66,104,80,32,71,51,87,64,542
1648641035196,62,101,87,32,68,45,96,61,542
1648641035204,61,100,82,29,75,48,100,67,543
1648641035211,60,101,83,36,74,46,94,62,537
1648641035219,59,101,85,29,73,46,97,61,539
1648641035227,59,103,86,32,71,47,95,63,542
1648641035236,62,103,85,30,68,48,91,60,536
1648641035245,63,101,87,35,64,47,95,63,545
1648641035253,61,100,81,32,72,50,94,62,541
1648641035261,64,101,80,30,73,43,97,63,546
1648641035269,58,105,85,32,68,48,93,65,541
1648641035277,57,104,77,31,66,44,91,59,537
1648641035287,57,104,84,30,66,43,97,66,544
1648641035295,62,102,84,32,70,50,94,61,544
1648641035303,64,96,84,29,70,44,95,66,542
1648641035311,65,102,83,33,71,50,98,63,542
1648641035318,62,100,86,30,70,51,97,65,541
1648641035327,59,103,82,30,70,47,95,66,541
1648641035335,65,105,83,33,69,48,93,66,544
1648641035343,59,100,84,31,71,47,93,65,546
1648641035350,58,104,84,31,67,45,95,64,545
1648641035358,57,103,88,34,69,50,96,63,543
1648641035367,66,104,82,34,69,47,95,64,546
1648641035375,57,105,85,31,70,48,94,65,537
1648641035383,61,101,84,28,65,48,99,63,542
1648641035394,64,101,81,33,67,47,94,62,538
1648641035402,63,105,83,32,70,45,99,64,544
1648641035410,61,101,84,31,72,47,95,61,540
1648641035417,58,97,85,29,68,46,98,65,543
1648641035428,62,105,89,33,69,45,95,61,544
1648641035436,58,104,87,30,67,44,96,64,540
1648641035444,59,102,82,27,72,46,99,66,541
1648641035452,62,104,84,33,70,44,97,68,540
1648641035460,61,103,86,35,71,46,95,67,544
1648641035469,64,102,81,30,66,44,90,63,489
1648641035476,58,103,78,31,70,49,94,63,541
1648641035484,59,103,84,31,68,44,94,63,542
1648641035492,61,105,84,30,75,43,99,66,543
1648641035501,63,102,86,29,69,48,94,67,543
1648641035509,58,101,84,29,74,50,97,65,541
1648641035517,64,106,88,29,66,41,98,64,542
1648641035525,57,102,86,32,73,51,96,66,543
1648641035533,61,101,85,33,68,45,93,63,546
1648641035541,64,104,83,31,72,51,94,67,542
1648641035550,67,103,85,29,67,45,93,64,543
1648641035558,65,102,83,32,72,46,96,63,543
1648641035566,58,98,82,31,73,48,94,63,537
1648641035574,61,108,78,31,67,50,92,67,541
1648641035583,61,101,77,31,69,48,91,68,544
1648641035594,53,100,85,33,69,46,96,66,542
1648641035602,57,99,83,31,68,47,98,67,544
1648641035609,62,100,82,32,68,44,93,64,543
1648641035617,59,113,88,36,69,44,94,65,541
1648641035627,62,101,82,34,69,47,95,65,541
1648641035634,57,103,83,32,73,46,94,63,544
1648641035642,61,99,80,30,70,52,97,65,545
1648641035651,59,105,87,26,67,46,95,59,543
1648641035660,59,102,83,29,67,47,91,62,545
1648641035667,58,103,82,32,68,45,94,65,541
1648641035675,62,99,80,31,71,49,91,63,541
1648641035685,59,102,83,27,69,46,92,65,543
1648641035692,59,101,81,30,69,48,99,65,543
1648641035703,62,99,84,35,66,45,90,70,542
1648641035711,60,101,84,33,67,47,93,62,545
1648641035719,55,101,84,30,67,48,94,62,544
1648641035726,66,98,83,34,69,47,97,67,539
1648641035734,58,103,85,32,70,44,94,63,545
1648641035742,57,103,86,32,70,46,93,60,540
1648641035751,64,102,83,32,70,45,91,61,540
1648641035759,66,106,84,32,73,49,95,65,541
1648641035766,66,100,85,33,74,48,97,66,542
1648641035775,64,99,86,33,66,52,95,69,538
1648641035783,64,102,81,32,70,49,99,64,542
1648641035791,60,102,84,33,70,44,90,56,544
1648641035801,59,102,84,28,69,51,93,65,543
1648641035809,54,100,83,29,63,48,96,68,546
1648641035817,57,110,81,31,71,48,93,66,540
1648641035825,65,105,84,36,74,43,94,69,541
1648641035834,67,107,83,31,69,46,85,70,545
1648641035842,59,101,82,35,66,53,92,63,545
1648641035850,60,99,80,30,69,44,98,62,540
1648641035858,61,99,82,37,67,47,96,68,546
1648641035865,64,101,85,32,69,42,91,63,541
1648641035874,60,100,84,33,73,46,95,63,543
1648641035882,61,106,83,28,68,46,91,68,540
1648641035890,59,102,79,30,69,44,93,64,542
1648641035898,58,102,83,34,65,45,92,62,546
1648641035906,62,107,80,32,69,45,89,65,538
1648641035914,58,105,83,31,68,45,96,60,540
1648641035922,58,99,83,35,67,52,93,65,548
1648641035931,64,103,84,33,68,49,97,65,541
1648641035939,62,98,79,28,66,49,96,69,543
1648641035946,57,100,82,30,70,46,89,61,539
1648641035954,60,104,83,34,69,43,91,64,542
1648641035964,66,101,87,33,70,49,92,59,544
1648641035972,60,102,83,35,67,50,91,66,540
1648641035980,61,102,76,31,69,46,94,66,538
1648641035990,63,104,85,31,72,47,93,60,540
1648641035998,63,101,85,34,70,45,92,64,542
1648641036008,64,101,84,28,69,46,92,60,538
1648641036019,63,106,83,34,69,45,96,64,545
1648641036028,63,101,84,33,69,46,93,63,538
1648641036036,58,104,83,28,73,47,92,66,550
1648641036044,59,104,85,26,67,44,93,70,541
1648641036052,59,100,87,34,70,47,90,65,543
1648641036061,58,103,81,31,72,47,92,72,536
1648641036069,61,101,85,28,72,42,94,62,543
1648641036077,61,105,82,29,68,45,93,62,542
1648641036085,58,99,78,35,61,47,96,62,545
1648641036093,53,103,81,30,63,45,91,62,545
1648641036100,62,102,82,30,67,47,91,62,544
1648641036111,59,102,79,32,67,42,91,64,542
1648641036119,63,102,79,29,67,47,95,63,543
1648641036127,64,101,83,32,71,47,89,66,536
1648641036135,57,104,88,31,74,48,97,71,544
1648641036144,61,102,83,33,68,49,94,68,541
1648641036152,58,101,83,36,67,51,92,63,544
1648641036160,58,99,84,32,68,47,89,64,538
1648641036167,59,101,86,31,72,47,89,62,545
1648641036175,63,105,86,33,66,46,92,62,537
1648641036185,62,104,81,31,67,48,93,65,544
1648641036193,59,103,83,33,66,45,94,59,541
1648641036200,61,97,83,26,65,47,94,60,546
1648641036208,57,100,87,31,67,49,89,60,538
1648641036217,59,100,81,31,68,47,89,64,543
1648641036225,64,102,83,33,70,51,92,64,540
1648641036233,61,98,83,33,69,45,92,60,542
1648641036240,63,106,86,35,71,48,94,63,540
1648641036250,61,101,81,27,68,44,88,66,545
1648641036258,62,103,86,29,71,46,90,62,541
1648641036265,56,104,86,30,65,46,91,65,543
1648641036273,56,104,80,32,67,47,89,68,547
1648641036282,65,101,88,26,67,47,92,62,544
1648641036291,59,102,83,36,67,45,99,65,541
1648641036299,57,99,77,30,71,44,90,59,543
1648641036307,60,102,81,29,69,46,97,62,544
1648641036318,67,102,81,31,69,47,93,62,542
1648641036325,62,104,83,32,70,44,95,59,541
1648641036333,59,105,83,29,67,47,95,62,542
1648641036341,55,102,82,24,69,49,95,64,541
